id_reg,ts,nin_id,aldea,chakra,rango,status,desc
ANBU-2260,2025-02-06 07:58:00,Temari,Suna,1105.09,C,En curso,Escolta de persona VIP
ANBU-2261,2025-02-02 11:04:00,Sasuke,Kumo,1706.22,B,Fallo,Escolta de persona VIP
ANBU-2262,2025-02-06 01:36:00,Temari,Kumo,6822.2,C,Sospechoso,Patrulla rutinaria
ANBU-2263,2025-02-02 20:57:00,Temari,Amegakure,7928.67,C,En curso,Sustitución de guardias
ANBU-2264,2025-02-03 23:14:00,Sasuke,Suna,3426.09,S,Sospechoso,Sustitución de guardias
ANBU-2265,2025-02-02 02:07:00,Ino,Iwa,5421.67,C,Éxito,Patrulla rutinaria
ANBU-2266,2025-02-02 03:14:00,Temari,Kumo,875.04,A,Sospechoso,Patrulla rutinaria
ANBU-2267,2025-02-01 00:58:00,Sakura,Konoha,7110.9,S,Sospechoso,Movimiento sospechoso detectado
ANBU-2268,2025-02-03 10:04:00,Sasuke,Kumo,,S,Sospechoso,Posible espía detectado
ANBU-2269,2025-02-02 12:19:00,Sakura,Amegakure,3428.57,B,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2270,2025-02-04 04:24:00,Sasuke,Kumo,2074.98,C,Fallo,Recuperación de pergamino secreto
ANBU-2271,2025-02-04 01:15:00,Choji,Kumo,4870.35,S,Fallo,Enemigo a la vista
ANBU-2272,2025-02-02 21:34:00,Kankuro,Kiri,2698.81,S,Sospechoso,Movimiento sospechoso detectado
ANBU-2273,2025-02-06 03:52:00,Choji,Kumo,7795.31,A,Sospechoso,Sustitución de guardias
ANBU-2274,2025-02-02 00:21:00,Temari,Konoha,3322.17,C,Éxito,Escolta de persona VIP
ANBU-2275,2025-02-05 07:26:00,Kankuro,Konoha,6483.27,A,En curso,Enemigo a la vista
ANBU-2276,2025-02-01 04:02:00,Shikamaru, Lluvia,4023.25,D,En curso,Movimiento sospechoso detectado
ANBU-2277,2025-02-05 08:27:00,,Kiri,5805.73,C,Éxito,Sustitución de guardias
ANBU-2278,2025-02-06 01:20:00,Kankuro,Konoha,5345.98,S,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2279,2025-02-02 05:13:00,Ino,Suna,5669.19,C,Éxito,Sustitución de guardias
ANBU-2280,2025-02-04 09:36:00,Gaara, suna,5870.43,D,Éxito,Movimiento sospechoso detectado
ANBU-2281,2025-02-05 08:47:00,Choji,Kumo,3008.84,D,Éxito,Escolta de persona VIP
ANBU-2282,2025-02-05 18:59:00,Sasuke,konoha,3687.5,D,En curso,Escolta de persona VIP
ANBU-2283,2025-02-03 01:30:00,Kakashi,Suna,4997.46,S,Sospechoso,Escolta de persona VIP
ANBU-2284,2025-02-04 12:50:00,Sakura,Suna ,1571.53,B,Fallo,Patrulla rutinaria
ANBU-2285,2025-02-02 05:59:00,Temari,Kiri,,A,En curso,Escolta de persona VIP
ANBU-2286,2025-02-02 04:24:00,Ino,Kumo,7421.59,S,Fallo,Enemigo a la vista
ANBU-2287,2025-02-06 23:05:00,Choji,Kiri,6118.18,B,Fallo,Escolta de persona VIP
ANBU-2288,2025-02-05 19:43:00,Temari,Suna,0.0,A,Éxito,Sustitución de guardias
ANBU-2289,2025-02-02 21:01:00,Shikamaru,Konoha,670.32,A,Fallo,Patrulla rutinaria
ANBU-2290,2025-02-03 09:27:00,Naruto,konoha,5121.29,C,Éxito,Enemigo a la vista
ANBU-2291,2025-02-01 21:07:00,Temari,Amegakure,6988.16,A,En curso,Sustitución de guardias
ANBU-2292,2025-02-06 23:42:00,Sasuke,Kiri,7847.02,A,Fallo,Misión de reconocimiento en fronteras
ANBU-2293,2025-02-04 11:52:00,Naruto,Amegakure,6901.0,D,Fallo,Movimiento sospechoso detectado
ANBU-2294,2025-02-05 13:56:00,Choji,Iwa,2781.11,B,Sospechoso,Escolta de persona VIP
ANBU-2295,2025-02-01 20:48:00,Naruto,Amegakure,2987.69,B,En curso,Enemigo a la vista
ANBU-2296,2025-02-03 21:07:00,Gaara,Konoha,7631.26,D,Fallo,Misión de reconocimiento en fronteras
ANBU-2297,2025-02-01 09:24:00,Choji,amegakure,5608.78,S,Fallo,Recuperación de pergamino secreto
ANBU-2298,2025-02-01 08:21:00,Choji,amegakure,7851.32,S,Fallo,Movimiento sospechoso detectado
ANBU-2299,2025-02-04 04:44:00,Naruto,Iwa,3300.54,C,Éxito,Vigilancia de puesto avanzado
ANBU-2300,2025-02-01 07:10:00,Ino,Amegakure,7215.27,S,Sospechoso,Sustitución de guardias
ANBU-2301,2025-02-01 17:37:00,Naruto,Amegakure,7069.02,D,En curso,Enemigo a la vista
ANBU-2302,2025-02-05 17:12:00,Naruto,Iwa,4248.54,S,Éxito,Movimiento sospechoso detectado
ANBU-2303,2025-02-06 11:36:00,Gaara,amegakure,3325.28,A,Sospechoso,Movimiento sospechoso detectado
ANBU-2304,2025-02-04 16:45:00,Temari,Konoha,7031.93,S,Éxito,Enemigo a la vista
ANBU-2305,2025-02-03 08:50:00,Kankuro,Iwa,2047.33,S,Fallo,Vigilancia de puesto avanzado
ANBU-2306,2025-02-03 07:14:00,Naruto,Konoha,1140.32,D,Fallo,Vigilancia de puesto avanzado
ANBU-2307,2025-02-03 11:55:00,Sakura,Amegakure,7267.16,A,En curso,Enemigo a la vista
ANBU-2308,2025-02-03 15:09:00,Ino,Amegakure,954.86,A,En curso,Vigilancia de puesto avanzado
ANBU-2309,2025-02-05 00:36:00,Sasuke,Kiri,3519.94,A,En curso,Posible espía detectado
ANBU-2310,2025-02-02 12:41:00,Choji,Iwa,888.19,A,Éxito,Movimiento sospechoso detectado
ANBU-2311,2025-02-04 13:47:00,Kankuro,Kumo,3498.44,D,Sospechoso,Patrulla rutinaria
ANBU-2312,2025-02-06 17:03:00,Shikamaru,Suna,7359.21,S,En curso,Posible espía detectado
ANBU-2313,2025-02-02 23:54:00,Naruto,Kumo,,B,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2314,2025-02-01 01:36:00,Gaara,Suna,2216.87,D,Fallo,Posible espía detectado
ANBU-2315,2025-02-02 07:10:00,Kakashi,Suna,6456.06,B,Fallo,Sustitución de guardias
ANBU-2316,2025-02-05 04:16:00,Kakashi,Iwa,5465.69,B,Fallo,Vigilancia de puesto avanzado
ANBU-2317,2025-02-06 01:47:00,Gaara,Kiri,1135.0,A,Éxito,Enemigo a la vista
ANBU-2318,2025-02-03 06:42:00,Sasuke,Kumo,2455.87,B,Sospechoso,Patrulla rutinaria
ANBU-2319,2025-02-03 11:03:00,Gaara,Iwa,5916.04,A,Fallo,Escolta de persona VIP
ANBU-2320,2025-02-06 12:26:00,Kakashi, suna,4534.56,C,Éxito,Movimiento sospechoso detectado
ANBU-2321,2025-02-05 13:34:00,Naruto,Amegakure,6242.0,S,Éxito,Infiltrado de la Lluvia detectado
ANBU-2322,2025-02-01 09:20:00,Sasuke,Suna,6128.09,S,Fallo,Posible espía detectado
ANBU-2323,2025-02-02 12:13:00,Kakashi,Iwa,4527.36,B,En curso,Posible espía detectado
ANBU-2324,2025-02-06 13:14:00,Temari, Konoha,1221.01,S,Éxito,Recuperación de pergamino secreto
ANBU-2325,2025-02-04 21:02:00,Naruto,Kumo,3501.13,B,En curso,Enemigo a la vista
ANBU-2326,2025-02-02 14:10:00,Gaara,Kiri,,D,Éxito,Patrulla rutinaria
ANBU-2327,2025-02-04 04:00:00,Sasuke,Kumo,602.37,C,En curso,Escolta de persona VIP
ANBU-2328,2025-02-05 02:02:00,Kankuro,Kumo,3081.31,S,Sospechoso,Escolta de persona VIP
ANBU-2329,2025-02-03 09:11:00,Sasuke,Kiri,566.88,D,Fallo,Sustitución de guardias
ANBU-2330,2025-02-04 15:01:00,Gaara,Amegakure,6237.03,C,Éxito,Misión de reconocimiento en fronteras
ANBU-2331,2025-02-06 20:42:00,Ino,Iwa,4857.92,C,Sospechoso,Sustitución de guardias
ANBU-2332,2025-02-02 23:07:00,Ino,Kumo,3611.73,A,En curso,Movimiento sospechoso detectado
ANBU-2333,2025-02-01 06:01:00,Gaara,Kiri,7674.5,S,Sospechoso,Escolta de persona VIP
ANBU-2334,2025-02-05 17:28:00,Kakashi,Iwa,7007.5,S,En curso,Patrulla rutinaria
ANBU-2335,2025-02-04 00:09:00,Choji,Kiri,6470.4,B,Éxito,Vigilancia de puesto avanzado
ANBU-2336,2025-02-01 00:39:00,Naruto,Amegakure,4140.57,S,Sospechoso,Sustitución de guardias
ANBU-2337,2025-02-03 17:01:00,Kakashi,Kumo,4932.71,D,Fallo,Patrulla rutinaria
ANBU-2338,2025-02-06 13:27:00,Kankuro,Konoha,4385.23,S,Sospechoso,Recuperación de pergamino secreto
ANBU-2339,2025-02-06 13:56:00,Kakashi,Iwa,5660.91,A,Éxito,Misión de reconocimiento en fronteras
ANBU-2340,2025-02-01 00:32:00,Temari,Kumo,3103.73,B,Fallo,Misión de reconocimiento en fronteras
ANBU-2341,2025-02-05 22:24:00,Ino,Suna,3286.37,C,Sospechoso,Movimiento sospechoso detectado
ANBU-2342,2025-02-06 02:22:00,Kakashi,Kumo,524.17,A,Sospechoso,Vigilancia de puesto avanzado
ANBU-2343,2025-02-04 21:13:00,Naruto,Suna,5777.96,D,Sospechoso,Movimiento sospechoso detectado
ANBU-2344,2025-02-06 12:18:00,Ino,Amegakure,855.77,A,Éxito,Sustitución de guardias
ANBU-2345,2025-02-06 02:02:00,Gaara,Kumo,1145.01,B,En curso,Recuperación de pergamino secreto
ANBU-2346,2025-02-03 14:24:00,Kakashi,Konoha,4460.93,B,En curso,Movimiento sospechoso detectado
ANBU-2347,2025-02-04 17:34:00,Gaara,Kumo,1002.33,B,En curso,Vigilancia de puesto avanzado
ANBU-2348,2025-02-05 00:53:00,,Kiri,5524.76,D,Éxito,Patrulla rutinaria
ANBU-2349,2025-02-03 21:18:00,Sasuke,Iwa,6706.71,S,En curso,Posible espía detectado
ANBU-2350,2025-02-01 02:58:00,Gaara,Kumo,3365.91,S,Sospechoso,Enemigo a la vista
ANBU-2351,2025-02-02 17:31:00,Choji,Amegakure,2502.87,B,En curso,Vigilancia de puesto avanzado
ANBU-2352,2025-02-06 15:13:00,Naruto,Kumo,4920.68,D,Éxito,Enemigo a la vista
ANBU-2353,2025-02-05 18:11:00,Choji,Iwa,567.13,A,En curso,Movimiento sospechoso detectado
ANBU-2354,2025-02-06 19:44:00,Kankuro,Konoha,5085.7,B,Fallo,Recuperación de pergamino secreto
ANBU-2355,2025-02-05 08:57:00,Shikamaru,Konoha,4589.57,D,En curso,Misión de reconocimiento en fronteras
ANBU-2356,2025-02-04 01:33:00,Sakura,Amegakure,4066.22,S,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2357,2025-02-03 04:31:00,Temari,Suna,3411.19,C,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2358,2025-02-04 20:01:00,,Kiri,5668.6,D,Fallo,Sustitución de guardias
ANBU-2359,2025-02-02 07:35:00,Kankuro,Suna,4003.28,C,En curso,Enemigo a la vista
ANBU-2360,2025-02-06 09:07:00,Kankuro,Suna,6711.15,C,Sospechoso,Sustitución de guardias
ANBU-2361,2025-02-04 08:14:00,Ino,Kumo,4949.49,D,Sospechoso,Enemigo a la vista
ANBU-2362,2025-02-06 08:31:00,Naruto,Konoha,3349.65,S,Fallo,Sustitución de guardias
ANBU-2363,2025-02-04 16:41:00,Gaara,Amegakure,3665.21,A,Éxito,Patrulla rutinaria
ANBU-2364,2025-02-04 18:28:00,Sasuke,Kiri,5935.09,S,Éxito,Misión de reconocimiento en fronteras
ANBU-2365,2025-02-02 00:03:00,Naruto,Suna,2284.61,B,Sospechoso,Enemigo a la vista
ANBU-2366,2025-02-01 20:39:00,Kankuro,Amegakure,7503.0,S,En curso,Infiltrado de la Lluvia detectado
ANBU-2367,2025-02-02 18:06:00,Sasuke,Iwa,7170.03,D,En curso,Recuperación de pergamino secreto
ANBU-2368,2025-02-06 07:01:00,Kankuro,Kumo,3414.82,C,Sospechoso,Vigilancia de puesto avanzado
ANBU-2369,2025-02-02 18:32:00,Shikamaru,Amegakure,6723.42,D,Sospechoso,Posible espía detectado
ANBU-2370,2025-02-04 09:35:00,Naruto,Amegakure,7350.34,D,Éxito,Recuperación de pergamino secreto
ANBU-2371,2025-02-06 13:25:00,Sakura,Suna,5760.35,A,Fallo,Vigilancia de puesto avanzado
ANBU-2372,2025-02-04 10:37:00,Shikamaru,Konoha,1822.46,C,Fallo,Vigilancia de puesto avanzado
ANBU-2373,2025-02-05 16:02:00,Naruto,amegakure,5473.43,D,Sospechoso,Recuperación de pergamino secreto
ANBU-2374,2025-02-02 14:15:00,Choji,Konoha,4863.48,A,Fallo,Vigilancia de puesto avanzado
ANBU-2375,2025-02-02 21:27:00,Gaara,KONOHA ,3044.48,D,Éxito,Enemigo a la vista
ANBU-2376,2025-02-03 11:34:00,Temari,Kumo,588.96,C,Sospechoso,Recuperación de pergamino secreto
ANBU-2377,2025-02-02 05:05:00,Kankuro,KONOHA ,6269.42,C,Sospechoso,Sustitución de guardias
ANBU-2378,2025-02-02 18:32:00,Ino,Amegakure,1103.09,B,Sospechoso,Sustitución de guardias
ANBU-2379,2025-02-03 20:04:00,,Kiri,3559.95,S,Éxito,Sustitución de guardias
ANBU-2380,2025-02-05 12:05:00,Sasuke,konoha,,D,En curso,Escolta de persona VIP
ANBU-2381,2025-02-05 17:31:00,Temari,Kumo,5570.13,D,Éxito,Escolta de persona VIP
ANBU-2382,2025-02-05 14:57:00,Shikamaru,KONOHA ,4204.59,B,Éxito,Posible espía detectado
ANBU-2383,2025-02-03 00:08:00,Ino, Lluvia,2017.3,S,Éxito,Patrulla rutinaria
ANBU-2384,2025-02-03 15:12:00,Sasuke,Kumo,7649.83,C,Sospechoso,Enemigo a la vista
ANBU-2385,2025-02-02 00:27:00,Gaara,Iwa,7282.78,C,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2386,2025-02-04 17:12:00,Sakura,Amegakure,6398.83,D,Sospechoso,Escolta de persona VIP
ANBU-2387,2025-02-05 02:02:00,Choji,Kumo,3508.68,C,Éxito,Movimiento sospechoso detectado
ANBU-2388,2025-02-04 15:16:00,Shikamaru,Iwa,3275.07,D,Éxito,Recuperación de pergamino secreto
ANBU-2389,2025-02-05 16:41:00,Shikamaru,Kumo,672.51,D,Sospechoso,Posible espía detectado
ANBU-2390,2025-02-03 21:54:00,Temari, Konoha,2819.98,A,Éxito,Movimiento sospechoso detectado
ANBU-2391,2025-02-01 23:45:00,Naruto,Konoha_,795.68,A,Éxito,Escolta de persona VIP
ANBU-2392,2025-02-03 13:49:00,Shikamaru,Kumo,3738.48,B,Éxito,Misión de reconocimiento en fronteras
ANBU-2393,2025-02-06 18:44:00,Shikamaru,Amegakure,6610.65,B,Sospechoso,Recuperación de pergamino secreto
ANBU-2394,2025-02-01 09:29:00,Shikamaru,Iwa,6769.53,D,En curso,Recuperación de pergamino secreto
ANBU-2395,2025-02-05 10:32:00,Ino,Kumo,5760.21,D,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2396,2025-02-06 02:07:00,Choji,SUNA,562.09,D,En curso,Movimiento sospechoso detectado
ANBU-2397,2025-02-05 06:37:00,Gaara,Konoha,2195.11,S,Éxito,Enemigo a la vista
ANBU-2398,2025-02-04 01:18:00,Sasuke,Konoha,2606.1,B,Éxito,Movimiento sospechoso detectado
ANBU-2399,2025-02-03 09:48:00,Temari,Kiri,,S,Éxito,Movimiento sospechoso detectado
ANBU-2400,2025-02-03 09:49:00,Temari,Kumo,5131.4,C,En curso,Misión de reconocimiento en fronteras
ANBU-2401,2025-02-03 11:30:00,Shikamaru,Amegakure,3051.31,A,Sospechoso,Vigilancia de puesto avanzado
ANBU-2402,2025-02-01 08:58:00,Choji,SUNA,6760.3,B,Fallo,Posible espía detectado
ANBU-2403,2025-02-06 15:29:00,,Kiri,7623.48,D,Éxito,Recuperación de pergamino secreto
ANBU-2404,2025-02-02 22:26:00,Gaara,Amegakure,6833.67,S,En curso,Recuperación de pergamino secreto
ANBU-2405,2025-02-04 17:02:00,Ino,Kiri,,D,Éxito,Recuperación de pergamino secreto
ANBU-2406,2025-02-06 02:29:00,Shikamaru,Suna,1853.24,C,Sospechoso,Posible espía detectado
ANBU-2407,2025-02-03 13:41:00,Kakashi,Kiri,1444.45,C,En curso,Escolta de persona VIP
ANBU-2408,2025-02-02 07:59:00,Kakashi,konoha,5671.81,S,Éxito,Misión de reconocimiento en fronteras
ANBU-2409,2025-02-06 22:18:00,Sasuke,Amegakure,,D,Sospechoso,Enemigo a la vista
ANBU-2410,2025-02-05 11:49:00,Naruto,Kumo,,S,En curso,Enemigo a la vista
ANBU-2411,2025-02-05 01:05:00,Sasuke,Iwa,6035.82,C,En curso,Vigilancia de puesto avanzado
ANBU-2412,2025-02-01 03:41:00,Sasuke,Konoha,2782.26,D,En curso,Enemigo a la vista
ANBU-2413,2025-02-01 08:18:00,Kakashi, Konoha,2731.15,D,Sospechoso,Sustitución de guardias
ANBU-2414,2025-02-03 11:49:00,Sasuke,Kumo,767.42,A,Sospechoso,Vigilancia de puesto avanzado
ANBU-2415,2025-02-02 17:35:00,Shikamaru,Suna ,7554.25,A,Éxito,Vigilancia de puesto avanzado
ANBU-2416,2025-02-02 06:46:00,Choji,Konoha,7950.41,A,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2417,2025-02-06 13:58:00,Kakashi,Iwa,,A,Sospechoso,Recuperación de pergamino secreto
ANBU-2418,2025-02-04 20:12:00,Sasuke,Iwa,935.63,S,Sospechoso,Movimiento sospechoso detectado
ANBU-2419,2025-02-03 07:42:00,Temari,KONOHA ,5918.16,D,Fallo,Posible espía detectado
ANBU-2420,2025-02-01 17:27:00,Ino,Amegakure,5250.61,C,Éxito,Patrulla rutinaria
ANBU-2421,2025-02-04 23:50:00,Naruto,Suna,2476.57,C,En curso,Recuperación de pergamino secreto
ANBU-2422,2025-02-04 23:04:00,Choji,Suna,2878.69,C,Éxito,Recuperación de pergamino secreto
ANBU-2423,2025-02-04 01:55:00,Gaara,Suna,685.97,B,En curso,Vigilancia de puesto avanzado
ANBU-2424,2025-02-03 16:58:00,Choji,Iwa,2193.77,A,Éxito,Enemigo a la vista
ANBU-2425,2025-02-01 07:39:00,Kankuro,Iwa,569.1,B,Éxito,Vigilancia de puesto avanzado
ANBU-2426,2025-02-04 02:42:00,Naruto,Kiri,7557.56,A,Sospechoso,Sustitución de guardias
ANBU-2427,2025-02-04 17:32:00,Temari,Kumo,,D,En curso,Misión de reconocimiento en fronteras
ANBU-2428,2025-02-06 12:51:00,Naruto,SUNA,,A,En curso,Posible espía detectado
ANBU-2429,2025-02-02 20:00:00,Shikamaru,Konoha,7717.85,C,En curso,Posible espía detectado
ANBU-2430,2025-02-03 09:39:00,Shikamaru, suna,7790.93,C,Sospechoso,Movimiento sospechoso detectado
ANBU-2431,2025-02-04 08:34:00,Sasuke,Suna,5623.19,S,Sospechoso,Recuperación de pergamino secreto
ANBU-2432,2025-02-01 22:37:00,Choji,Amegakure,1370.17,S,Sospechoso,Vigilancia de puesto avanzado
ANBU-2433,2025-02-01 19:13:00,Shikamaru,Kumo,3707.69,A,Éxito,Misión de reconocimiento en fronteras
ANBU-2434,2025-02-06 20:26:00,Shikamaru,Iwa,4037.15,D,Sospechoso,Vigilancia de puesto avanzado
ANBU-2435,2025-02-03 12:08:00,Sakura,Amegakure,3550.1,A,Éxito,Recuperación de pergamino secreto
ANBU-2436,2025-02-04 06:03:00,Shikamaru,Konoha,625.84,B,Sospechoso,Escolta de persona VIP
ANBU-2437,2025-02-04 16:46:00,Kankuro, Konoha,5863.47,B,Fallo,Recuperación de pergamino secreto
ANBU-2438,2025-02-05 10:51:00,Ino,Kumo,7156.5,A,Éxito,Movimiento sospechoso detectado
ANBU-2439,2025-02-01 21:12:00,Naruto,Amegakure,5060.96,S,Fallo,Sustitución de guardias
ANBU-2440,2025-02-01 05:23:00,Temari,Amegakure,1131.86,A,En curso,Enemigo a la vista
ANBU-2441,2025-02-05 05:25:00,Kakashi,Kiri,999999.0,A,Sospechoso,Recuperación de pergamino secreto
ANBU-2442,2025-02-03 19:18:00,Kankuro,Iwa,1471.27,C,En curso,Recuperación de pergamino secreto
ANBU-2443,2025-02-04 08:23:00,Naruto,Suna,2344.07,C,Éxito,Enemigo a la vista
ANBU-2444,2025-02-03 07:04:00,Temari,Kumo,5701.5,B,En curso,Misión de reconocimiento en fronteras
ANBU-2445,2025-02-04 18:13:00,Naruto,Iwa,555.88,B,Fallo,Movimiento sospechoso detectado
ANBU-2446,2025-02-01 23:05:00,Naruto,Kumo,4756.88,C,Éxito,Misión de reconocimiento en fronteras
ANBU-2447,2025-02-04 15:15:00,Gaara,Suna,1455.65,A,Éxito,Posible espía detectado
ANBU-2448,2025-02-02 08:53:00,,Kiri,6165.35,D,Éxito,Posible espía detectado
ANBU-2449,2025-02-03 18:58:00,Sakura,Suna,7202.98,S,Éxito,Sustitución de guardias
ANBU-2450,2025-02-05 11:46:00,Choji,Iwa,659.67,C,Sospechoso,Escolta de persona VIP
ANBU-2451,2025-02-02 23:34:00,Choji,Amegakure,7614.0,S,Fallo,Infiltrado de la Lluvia detectado
ANBU-2452,2025-02-06 11:58:00,Shikamaru, Lluvia,4312.5,C,Éxito,Posible espía detectado
ANBU-2453,2025-02-06 07:02:00,Kakashi,Konoha,1571.57,B,En curso,Posible espía detectado
ANBU-2454,2025-02-03 11:25:00,Kakashi,Konoha,7834.71,S,Éxito,Recuperación de pergamino secreto
ANBU-2455,2025-02-05 05:22:00,Gaara,Konoha,4011.06,S,Sospechoso,Patrulla rutinaria
ANBU-2456,2025-02-04 04:36:00,Shikamaru,Kiri,599.54,S,Sospechoso,Enemigo a la vista
ANBU-2457,2025-02-01 14:33:00,Temari,Amegakure,4343.1,B,Sospechoso,Misión de reconocimiento en fronteras
ANBU-2458,2025-02-04 16:02:00,Temari,Suna,5002.02,S,Fallo,Sustitución de guardias
ANBU-2459,2025-02-01 02:50:00,Sakura,Kumo,3813.38,C,Fallo,Patrulla rutinaria
ANBU-2460,2025-02-06 04:26:00,Naruto,Konoha,2156.68,D,Sospechoso,Sustitución de guardias
ANBU-2461,2025-02-05 18:43:00,Kankuro, suna,1719.82,C,Éxito,Misión de reconocimiento en fronteras
ANBU-2462,2025-02-05 00:37:00,Ino,Kiri,5205.86,A,Sospechoso,Vigilancia de puesto avanzado
ANBU-2463,2025-02-06 15:52:00,Temari,Kiri,6936.35,A,Sospechoso,Posible espía detectado
ANBU-2464,2025-02-04 20:34:00,Sakura,Amegakure,5639.02,A,Fallo,Vigilancia de puesto avanzado
ANBU-2465,2025-02-03 03:02:00,Choji,Konoha,3338.43,A,Sospechoso,Movimiento sospechoso detectado
ANBU-2466,2025-02-03 10:00:00,Shikamaru,Konoha,1200.19,C,En curso,Sustitución de guardias
ANBU-2467,2025-02-02 17:40:00,Naruto,Konoha,2000.09,D,Éxito,Misión de reconocimiento en fronteras
ANBU-2468,2025-02-05 18:31:00,Shikamaru,Suna,1640.11,A,Fallo,Recuperación de pergamino secreto
ANBU-2469,2025-02-02 01:15:00,Temari,Iwa,4991.48,C,En curso,Vigilancia de puesto avanzado
ANBU-2470,2025-02-03 19:00:00,Choji,Kumo,6197.75,A,En curso,Patrulla rutinaria
ANBU-2471,2025-02-01 01:30:00,Ino,Kumo,6465.19,D,En curso,Sustitución de guardias
ANBU-2472,2025-02-06 21:51:00,Kakashi,Iwa,3137.5,S,En curso,Posible espía detectado
ANBU-2473,2025-02-06 06:22:00,Kankuro,Iwa,4874.0,S,Sospechoso,Patrulla rutinaria
ANBU-2474,2025-02-01 07:18:00,Sakura,Kumo,1934.96,A,En curso,Movimiento sospechoso detectado
ANBU-2475,2025-02-01 12:52:00,Ino,Iwa,615.54,B,Fallo,Enemigo a la vista
ANBU-2476,2025-02-02 02:51:00,Naruto,Iwa,1359.35,S,Sospechoso,Movimiento sospechoso detectado
ANBU-2477,2025-02-05 05:44:00,Kankuro,Kiri,1741.48,B,Fallo,Patrulla rutinaria
ANBU-2478,2025-02-05 02:20:00,Sasuke,Iwa,7356.18,D,Sospechoso,Vigilancia de puesto avanzado
ANBU-2479,2025-02-05 01:07:00,Temari,Kumo,3262.88,B,Sospechoso,Sustitución de guardias
ANBU-2480,2025-02-03 00:58:00,Sakura,Kumo,6751.01,S,Fallo,Patrulla rutinaria
ANBU-2481,2025-02-03 06:04:00,Sasuke,Suna,2842.05,S,Sospechoso,Sustitución de guardias
ANBU-2482,2025-02-05 07:58:00,Ino,Konoha,1688.05,D,En curso,Posible espía detectado
ANBU-2483,2025-02-06 17:24:00,Naruto,Konoha,2602.95,C,Sospechoso,Patrulla rutinaria
ANBU-2484,2025-02-02 06:32:00,Gaara,Kumo,7508.28,A,En curso,Movimiento sospechoso detectado
ANBU-2485,2025-02-04 11:30:00,Sasuke,Suna ,1988.97,D,Éxito,Misión de reconocimiento en fronteras
ANBU-2486,2025-02-05 14:35:00,Choji,Amegakure,3970.55,A,Sospechoso,Vigilancia de puesto avanzado
ANBU-2487,2025-02-04 18:11:00,Sakura,Iwa,2597.15,C,Éxito,Posible espía detectado
ANBU-2488,2025-02-01 11:04:00,,Kiri,2460.8,A,Éxito,Recuperación de pergamino secreto
ANBU-2489,2025-02-02 21:21:00,Kakashi,Iwa,5507.26,C,Fallo,Escolta de persona VIP
ANBU-2490,2025-02-06 21:25:00,Kankuro,Amegakure,1964.23,B,Fallo,Misión de reconocimiento en fronteras
ANBU-2491,2025-02-01 13:11:00,Sasuke,Iwa,2655.48,A,Éxito,Escolta de persona VIP
ANBU-2492,2025-02-05 16:09:00,Gaara,Suna ,5496.61,C,Sospechoso,Posible espía detectado
ANBU-2493,2025-02-06 06:17:00,Choji,Iwa,4067.62,A,En curso,Misión de reconocimiento en fronteras
ANBU-2494,2025-02-02 01:54:00,Shikamaru,Konoha,4911.78,B,En curso,Escolta de persona VIP
ANBU-2495,2025-02-06 08:44:00,Ino,Suna,4846.8,D,Sospechoso,Enemigo a la vista
ANBU-2496,2025-02-01 05:01:00,Sakura,Kumo,3261.14,D,En curso,Movimiento sospechoso detectado
ANBU-2497,2025-02-06 03:34:00,Kakashi,Kumo,5836.87,S,En curso,Escolta de persona VIP
ANBU-2498,2025-02-05 00:10:00,Naruto,Kumo,2791.26,C,Sospechoso,Escolta de persona VIP
ANBU-2499,2025-02-05 06:33:00,Kakashi,Kumo,3475.19,C,Éxito,Escolta de persona VIP
ANBU-1758,2025-02-04 16:56:00,Gaara,Konoha_,2680.75,C,En curso,Vigilancia de puesto avanzado
ANBU-1465,2025-02-03 20:30:00,Shikamaru,Suna ,671.06,B,Éxito,Sustitución de guardias
ANBU-1072,2025-02-02 18:53:00,Kankuro,Suna,7511.17,B,Éxito,Posible espía detectado
ANBU-1923,2025-02-03 12:37:00,Sakura,Kiri,1055.69,S,Sospechoso,Movimiento sospechoso detectado
ANBU-2442,2025-02-03 19:18:00,Kankuro,Iwa,1471.27,C,En curso,Recuperación de pergamino secreto
ANBU-1421,2025-02-02 22:02:00,Gaara,Kumo,1370.09,S,Sospechoso,Recuperación de pergamino secreto
ANBU-2013,2025-02-02 04:55:00,Temari,Iwa,4889.79,B,En curso,Escolta de persona VIP
ANBU-1710,2025-02-06 16:44:00,Naruto,Kumo,6674.09,C,Sospechoso,Escolta de persona VIP
ANBU-2310,2025-02-02 12:41:00,Choji,Iwa,888.19,A,Éxito,Movimiento sospechoso detectado
ANBU-1840,2025-02-06 23:11:00,Ino,Iwa,6442.44,B,Sospechoso,Misión de reconocimiento en fronteras
ANBU-1807,2025-02-02 15:38:00,Kankuro,Kumo,5550.12,B,En curso,Vigilancia de puesto avanzado
