id,fecha,producto,precio,cantidad
1931,Hace 2 dias,  Kunai Hierro  ,1319.34,10
1932,Ayer,Nodachi Elite,1182.3,8
1933,2023-09-04,Katana Acero,265.6,2
1934,2023-01-06,Boken Entrenamiento,1395.65,9
1935,09-21-2023,Katana Acero,705.98,4
1936,29/05/2023,Shuriken,633.43,5
1937,Ayer,Boken Entrenamiento,128.13,-1
1938,Ayer,Kunai Hierro,844.64,3
1939,10-01-2023,Boken Entrenamiento,477.67,-1
1940,02/07/2023,Nodachi Elite,1462.71,-1
1940,02/07/2023,Nodachi Elite,1462.71,-1
1941,21/01/2023,Kunai Hierro,805.88,2
1942,Ayer,Nodachi Elite,,4
1943,13/07/2023,Boken Entrenamiento,1193.46,4
1944,Hace 2 dias,Kunai Hierro,ERR,7
1945,Ayer,Kunai Hierro,ERR,9
1946,01/04/2023,kunai hierro,668.91,4
1947,06-13-2023,Shuriken,1015.23,3
1948,05/03/2023,Katana Acero,496.65,8
1949,Hace 2 dias,Katana Acero,364.1,10
1950,16/10/2023,Nodachi Elite,1182.08,4
1951,06-14-2023,Kunai Hierro,,2
1952,2023-02-19,Nodachi Elite,1047.91,6
1953,Ayer,Boken Entrenamiento,1252.51,7
1954,10/10/2023,Tanto Madera,678.24,8
1955,Hace 2 dias,Boken Entrenamiento,917.66,8
1956,20/12/2023,Nodachi Elite,254.03,4
1957,Hace 2 dias,Shuriken,,2
1958,06-11-2023,Nodachi Elite,940.3,7
1959,12-20-2023,Shuriken,1449.25,3
1960,12/05/2023,Boken Entrenamiento,1139.03,4
1961,07-15-2023,Boken Entrenamiento,849.89,8
1962,09-21-2023,Boken Entrenamiento,685.31,7
1963,12-21-2023,Nodachi Elite,1485.83,2
1964,28/09/2023,Nodachi Elite,1460.63,10
1965,03/04/2023,Katana Acero,,9
1966,30/06/2023,Boken Entrenamiento,876.13,2
1967,Hace 2 dias,Boken Entrenamiento,170.68,9
1968,11-25-2023,Tanto Madera,626.35,9
1969,Ayer,Tanto Madera,1180.77,6
1970,26/05/2023,Katana Acero,ERR,9
1971,05-07-2023,Shuriken,1029.56,3
1972,Hace 2 dias,Boken Entrenamiento,148.57,6
1973,2023-10-23,Shuriken,1402.96,4
1974,02/07/2023,Boken Entrenamiento,1394.18,1
1975,28/05/2023,Shuriken,1483.72,5
1976,02-18-2023,shuriken,1428.84,7
1977,05-04-2023,Boken Entrenamiento,658.99,8
1978,08-28-2023,Shuriken,612.04,10
1979,2023-12-12,Katana Acero,624.03,3
1980,2023-11-23,Boken Entrenamiento,182.67,5
1981,2023-01-04,Katana Acero,890.62,4
1982,16/05/2023,Boken Entrenamiento,701.11,7
1983,31/01/2023,Shuriken,709.13,8
1984,Hace 2 dias,Kunai Hierro,175.48,7
1985,Ayer,Nodachi Elite,1486.77,8
1986,2023-12-03,Tanto Madera,104.29,9
1987,14/04/2023,Katana Acero,284.98,3
1988,2023-11-04,Tanto Madera,475.63,2
1989,30/10/2023,Nodachi Elite,296.63,6
1990,2023-05-07,Nodachi Elite,835.9,7
1991,2023-11-19,Kunai Hierro,452.72,9
1992,Ayer,Boken Entrenamiento,325.95,4
1993,2023-11-11,Tanto Madera,1023.55,7
1994,05-01-2023,Katana Acero,1014.62,8
1995,Ayer,Boken Entrenamiento,1168.92,6
1996,04-28-2023,Nodachi Elite,1315.04,6
1997,15/04/2023,Kunai Hierro,859.99,8
1998,01-08-2023,Nodachi Elite,1097.0,8
1999,01-26-2023,Nodachi Elite,703.21,4
2000,Hace 2 dias,kunai hierro,132.55,4
2001,Hace 2 dias,Shuriken,654.39,1
2002,21/12/2023,tanto madera,471.35,5
2002,21/12/2023,tanto madera,471.35,5
2003,02-17-2023,Kunai Hierro,1015.37,1
2004,2023-10-15,Nodachi Elite,,8
2005,2023-02-01,Tanto Madera,659.34,3
2006,2023-01-01,Shuriken,1455.42,2
2007,07-15-2023,Katana Acero,141.67,1
2008,05-17-2023,Katana Acero,1033.64,1
2009,2023-05-24,Nodachi Elite,832.27,8
2010,03-03-2023,Katana Acero,1181.08,10
2011,13/07/2023,Tanto Madera,1221.47,9
2012,01-09-2023,Shuriken,,4
2013,01-06-2023,Tanto Madera,1065.15,2
2014,07-13-2023,Tanto Madera,222.74,4
2015,08-12-2023,Boken Entrenamiento,775.39,7
2016,2023-10-22,Boken Entrenamiento,1279.79,8
2017,23/06/2023,Kunai Hierro,759.04,1
2017,23/06/2023,Kunai Hierro,759.04,1
2018,23/05/2023,Shuriken,645.55,6
2019,01-20-2023,Nodachi Elite,548.44,10
2020,2023-11-14,Nodachi Elite,1085.11,6
2021,05/02/2023,Tanto Madera,1499.07,3
2022,07/09/2023,Katana Acero,889.98,6
2023,2023-04-23,Tanto Madera,734.67,9
2024,05-31-2023,Tanto Madera,1436.95,5
2024,05-31-2023,Tanto Madera,1436.95,5
2025,2023-07-25,Katana Acero,ERR,6
2026,2023-01-27,  Boken Entrenamiento  ,127.46,10
2027,2023-03-06,Kunai Hierro,652.72,6
2028,Hace 2 dias,Katana Acero,203.85,3
2029,07-19-2023,Boken Entrenamiento,730.6,1
2030,04-08-2023,Katana Acero,1397.4,5
2031,25/10/2023,Nodachi Elite,459.19,3
2032,Hace 2 dias,Nodachi Elite,868.11,4
2033,Hace 2 dias,Shuriken,757.91,5
2034,Hace 2 dias,Tanto Madera,492.25,10
2035,11-03-2023,Boken Entrenamiento,324.83,1
2036,03/03/2023,Tanto Madera,592.08,1
2037,2023-09-07,Shuriken,44.38,2
2038,2023-03-26,Tanto Madera,700.77,10
2039,26/04/2023,Katana Acero,1132.34,1
2040,Hace 2 dias,Tanto Madera,ERR,2
2041,06/09/2023,Boken Entrenamiento,1266.29,8
2042,2023-08-18,Shuriken,190.68,8
2043,11-21-2023,Katana Acero,418.61,10
2044,Ayer,Boken Entrenamiento,400.67,9
2045,25/05/2023,Shuriken,81.01,6
2046,Ayer,Boken Entrenamiento,1073.46,3
2047,2023-05-19,nodachi elite,113.99,6
2048,26/12/2023,Kunai Hierro,451.78,6
2049,2023-02-11,Boken Entrenamiento,465.78,4
2050,2023-06-06,Tanto Madera,133.72,6
2051,2023-01-04,Boken Entrenamiento,754.73,2
2052,2023-05-05,kunai hierro,,5
2053,11-05-2023,Tanto Madera,89.78,7
2054,2023-01-28,Katana Acero,838.13,4
2055,02-14-2023,Nodachi Elite,1369.23,1
2056,Ayer,Kunai Hierro,1457.09,3
2057,Hace 2 dias,Katana Acero,156.39,8
2058,2023-03-29,Shuriken,,6
2059,Ayer,Boken Entrenamiento,498.43,9
2060,10/02/2023,Kunai Hierro,1112.68,7
2061,02-13-2023,Nodachi Elite,823.68,3
2062,Ayer,Nodachi Elite,225.79,9
2063,2023-01-06,Tanto Madera,954.43,4
2064,01/05/2023,Shuriken,ERR,9
2065,Hace 2 dias,Boken Entrenamiento,690.44,1
2066,Ayer,Katana Acero,308.74,3
2067,2023-05-28,Shuriken,910.66,8
2068,18/08/2023,Katana Acero,1027.43,6
2069,Ayer,Kunai Hierro,1273.29,2
2070,22/05/2023,  Kunai Hierro  ,242.1,6
2071,2023-09-06,Katana Acero,179.03,7
2072,Hace 2 dias,Tanto Madera,1027.74,4
2073,2023-08-15,Shuriken,924.87,6
2074,07-22-2023,Shuriken,361.52,5
2075,07/11/2023,Tanto Madera,702.45,3
2076,03/06/2023,nodachi elite,902.7,8
2077,04-05-2023,Boken Entrenamiento,1294.58,8
2078,02/08/2023,Shuriken,601.51,8
2079,Ayer,  Katana Acero  ,1255.46,2
2080,2023-02-09,Nodachi Elite,810.3,3
2081,Hace 2 dias,Tanto Madera,984.38,8
2082,04-11-2023,Shuriken,36.06,7
2083,07-03-2023,  Nodachi Elite  ,1408.54,10
2084,Ayer,Boken Entrenamiento,1399.79,1
2085,Hace 2 dias,Boken Entrenamiento,490.62,6
2086,01/02/2023,Nodachi Elite,1449.1,7
2087,28/01/2023,Tanto Madera,1451.06,6
2087,28/01/2023,Tanto Madera,1451.06,6
2088,02-24-2023,Nodachi Elite,938.98,3
2089,05-21-2023,Kunai Hierro,1113.48,4
2090,11-24-2023,Boken Entrenamiento,242.39,3
2091,06-15-2023,Kunai Hierro,659.47,5
2092,11-25-2023,Nodachi Elite,746.52,10
2093,07/01/2023,Nodachi Elite,,5
2094,Ayer,Tanto Madera,654.55,10
2095,Ayer,Nodachi Elite,950.3,6
2096,27/09/2023,Kunai Hierro,1085.44,-1
2097,2023-01-14,  Kunai Hierro  ,1098.0,3
2098,Ayer,Kunai Hierro,1124.78,10
2099,Ayer,Nodachi Elite,1397.86,1
2100,Ayer,Shuriken,1419.48,1
2101,01-21-2023,Boken Entrenamiento,249.4,7
2102,2023-12-25,Nodachi Elite,1346.19,8
2103,09/09/2023,Katana Acero,,10
2104,17/01/2023,Tanto Madera,,1
2105,11/01/2023,Nodachi Elite,400.75,5
2106,08-10-2023,Kunai Hierro,,8
2107,26/07/2023,Katana Acero,556.08,8
2108,Hace 2 dias,Tanto Madera,126.18,8
2109,2023-08-10,Boken Entrenamiento,21.73,6
2110,04/08/2023,Nodachi Elite,1436.4,2
2111,2023-09-17,Shuriken,ERR,7
2112,2023-05-31,Nodachi Elite,1259.86,4
2113,Ayer,Nodachi Elite,232.68,7
2114,22/03/2023,Shuriken,348.78,3
2115,Ayer,Tanto Madera,125.91,5
2116,09-03-2023,Tanto Madera,121.03,3
2117,07-03-2023,Nodachi Elite,,1
2118,12-18-2023,Katana Acero,698.21,2
2119,Ayer,Shuriken,510.95,1
2120,Hace 2 dias,Shuriken,87.62,6
2121,01-31-2023,Tanto Madera,471.4,5
2122,2023-02-06,Shuriken,1373.53,2
2123,24/01/2023,Shuriken,,7
2124,2023-12-02,Kunai Hierro,853.57,6
2125,2023-08-26,Shuriken,573.92,4
2126,Ayer,Katana Acero,1026.97,8
2127,07-26-2023,Kunai Hierro,1285.82,8
2128,24/09/2023,Nodachi Elite,1305.24,2
2129,2023-03-07,Shuriken,97.39,5
2130,10/12/2023,Kunai Hierro,ERR,7
2131,Ayer,Boken Entrenamiento,946.38,1
2132,03-04-2023,Kunai Hierro,1131.9,1
2133,03-23-2023,Nodachi Elite,191.31,6
2134,2023-09-02,Boken Entrenamiento,1453.14,1
2135,05-22-2023,Boken Entrenamiento,1282.64,2
2136,03-13-2023,Boken Entrenamiento,ERR,3
2137,2023-05-29,Nodachi Elite,658.88,4
2138,Ayer,Katana Acero,848.26,-1
2139,12-06-2023,Boken Entrenamiento,1183.64,10
2140,Hace 2 dias,Kunai Hierro,239.5,3
2141,15/05/2023,Boken Entrenamiento,532.39,3
2142,2023-10-16,Tanto Madera,1045.19,9
2143,11-17-2023,Nodachi Elite,847.13,2
2144,2023-05-18,Shuriken,32.21,8
2145,Hace 2 dias,Katana Acero,244.44,4
2146,20/05/2023,Kunai Hierro,1258.94,3
2147,2023-09-27,Tanto Madera,1303.32,1
2148,2023-07-25,Boken Entrenamiento,1082.92,1
2149,Hace 2 dias,Tanto Madera,143.32,5
2150,Hace 2 dias,Shuriken,1417.57,1
2151,Ayer,Boken Entrenamiento,441.59,1
2152,Ayer,Boken Entrenamiento,41.51,5
2153,07-02-2023,Kunai Hierro,94.07,2
2154,13/02/2023,Nodachi Elite,15.29,4
2155,30/10/2023,Boken Entrenamiento,51.79,6
2156,2023-12-25,Shuriken,,8
2157,2023-08-21,shuriken,401.93,10
2158,12-29-2023,Tanto Madera,1110.88,1
2159,08-09-2023,Nodachi Elite,398.3,7
2160,10-23-2023,Katana Acero,580.04,4
2161,07-28-2023,Tanto Madera,291.59,10
2162,Hace 2 dias,Nodachi Elite,1483.29,8
2163,11/05/2023,Katana Acero,584.86,10
2164,24/08/2023,Katana Acero,744.11,5
2165,07-27-2023,Nodachi Elite,1002.92,7
2166,2023-11-30,Shuriken,803.66,6
2167,05-15-2023,Tanto Madera,1300.03,1
2168,2023-05-08,Kunai Hierro,566.11,2
2169,10-19-2023,Kunai Hierro,1452.89,4
2170,2023-11-04,Shuriken,533.75,7
2170,2023-11-04,Shuriken,533.75,7
2171,2023-06-02,Nodachi Elite,89.75,2
2172,27/11/2023,Tanto Madera,27.06,10
2173,20/05/2023,kunai hierro,,6
2174,05-19-2023,Nodachi Elite,561.05,1
2175,2023-10-30,Tanto Madera,107.35,8
2176,Ayer,Nodachi Elite,276.96,5
2177,17/12/2023,Boken Entrenamiento,218.66,8
2178,Ayer,  Tanto Madera  ,1469.17,2
2179,07-04-2023,Tanto Madera,393.1,5
2180,01-12-2023,Shuriken,341.45,2
2181,08-18-2023,Kunai Hierro,747.88,8
2182,01-23-2023,Nodachi Elite,ERR,4
2183,Hace 2 dias,Boken Entrenamiento,1388.37,9
2184,04-05-2023,Nodachi Elite,670.5,2
2185,2023-03-27,shuriken,292.72,7
2186,02-13-2023,Katana Acero,1439.8,5
2187,09-27-2023,  Boken Entrenamiento  ,1475.9,8
2188,Hace 2 dias,Katana Acero,470.31,10
2189,2023-03-14,Nodachi Elite,153.88,4
2190,28/09/2023,Kunai Hierro,1001.72,7
2191,2023-07-20,Tanto Madera,ERR,10
2192,17/05/2023,Tanto Madera,986.94,9
2193,26/06/2023,Boken Entrenamiento,1413.4,1
2194,2023-08-10,Tanto Madera,855.32,9
2195,03-08-2023,Katana Acero,323.27,2
2196,04-14-2023,Nodachi Elite,ERR,10
2197,06-08-2023,Boken Entrenamiento,382.83,10
2198,03-03-2023,Katana Acero,43.62,5
2199,2023-11-23,Kunai Hierro,27.83,4
2200,09-22-2023,Tanto Madera,1254.15,8
2201,04/05/2023,  Kunai Hierro  ,1085.37,4
2202,10-02-2023,Kunai Hierro,1389.54,7
2203,Ayer,Katana Acero,1105.68,5
2204,18/12/2023,Tanto Madera,54.6,8
2205,11-27-2023,Boken Entrenamiento,310.22,9
2206,25/07/2023,  Kunai Hierro  ,896.64,3
2207,16/06/2023,  Katana Acero  ,824.56,4
2208,22/01/2023,Nodachi Elite,176.24,7
2209,Ayer,Boken Entrenamiento,262.76,3
2210,06/05/2023,Tanto Madera,677.35,2
2211,2023-08-21,Nodachi Elite,,4
2212,07/09/2023,Kunai Hierro,1044.71,10
2213,27/06/2023,Kunai Hierro,1038.3,4
2214,02-08-2023,Shuriken,,7
2215,Ayer,Nodachi Elite,100.03,8
2216,Ayer,Shuriken,ERR,10
2217,04/10/2023,boken entrenamiento,50.93,10
2218,25/12/2023,Nodachi Elite,1339.7,10
2219,09/02/2023,Shuriken,215.8,3
2220,10-29-2023,Katana Acero,560.5,2
2221,07-03-2023,Boken Entrenamiento,617.09,9
2222,12-06-2023,Shuriken,319.96,5
2223,Hace 2 dias,Boken Entrenamiento,771.11,10
2224,Hace 2 dias,katana acero,576.55,5
2225,25/09/2023,Kunai Hierro,87.47,7
2226,Ayer,Nodachi Elite,818.66,9
2227,27/03/2023,Kunai Hierro,1435.63,9
2228,01-28-2023,Tanto Madera,ERR,8
2229,Ayer,Kunai Hierro,385.06,6
2230,18/03/2023,Kunai Hierro,1207.59,2
2231,2023-06-15,Kunai Hierro,300.67,2
2232,12-24-2023,  shuriken  ,1494.41,4
2233,03/07/2023,Nodachi Elite,1082.91,6
2234,2023-06-16,Kunai Hierro,1205.65,10
2235,27/11/2023,Boken Entrenamiento,234.24,5
2236,10-27-2023,Nodachi Elite,228.4,6
2237,Ayer,Nodachi Elite,627.5,2
2238,2023-08-13,Shuriken,86.57,1
2239,Ayer,Katana Acero,698.34,4
2240,07-26-2023,Tanto Madera,1278.39,3
2241,27/05/2023,  Kunai Hierro  ,,10
2242,2023-11-12,Boken Entrenamiento,,5
2243,Ayer,Kunai Hierro,894.85,9
2244,2023-01-07,Kunai Hierro,ERR,9
2245,08-15-2023,Nodachi Elite,1096.47,6
2246,02-26-2023,Shuriken,642.78,4
2247,23/11/2023,Boken Entrenamiento,900.62,7
2248,01-27-2023,Kunai Hierro,1271.36,3
2249,11-02-2023,Nodachi Elite,1434.07,8
2250,09-02-2023,Boken Entrenamiento,120.96,-1
2251,2023-01-26,Nodachi Elite,1060.64,5
2252,Ayer,Katana Acero,1340.16,9
2253,Ayer,Katana Acero,849.85,4
2254,Ayer,Katana Acero,1138.26,1
2255,Ayer,Katana Acero,85.96,2
2256,05-22-2023,boken entrenamiento,ERR,2
2257,Ayer,Tanto Madera,950.72,9
2258,02-08-2023,Kunai Hierro,631.74,1
2259,Ayer,Kunai Hierro,783.62,2
2260,Hace 2 dias,Boken Entrenamiento,281.95,4
2261,Hace 2 dias,Kunai Hierro,862.91,10
2262,Hace 2 dias,Shuriken,1120.45,5
2263,05-22-2023,Katana Acero,975.61,10
2264,2023-06-04,Boken Entrenamiento,1145.17,5
2265,06-10-2023,Nodachi Elite,,3
2266,08-10-2023,Tanto Madera,286.68,10
2267,31/05/2023,Boken Entrenamiento,348.67,5
2268,Ayer,Katana Acero,42.67,2
2269,09-09-2023,Tanto Madera,578.86,3
2270,Ayer,Nodachi Elite,592.48,3
2271,2023-05-20,Tanto Madera,233.3,7
2272,2023-08-01,Nodachi Elite,109.53,8
2273,Ayer,Shuriken,840.96,4
2274,10-22-2023,Tanto Madera,242.27,10
2275,2023-10-04,nodachi elite,989.66,10
2276,Hace 2 dias,Katana Acero,114.61,3
2277,Ayer,Nodachi Elite,ERR,7
2278,2023-05-20,Katana Acero,1122.97,5
2279,2023-02-14,Katana Acero,ERR,10
2280,2023-03-25,Katana Acero,690.1,9
2281,Hace 2 dias,Tanto Madera,709.07,6
2282,09/06/2023,Boken Entrenamiento,285.55,5
2283,24/12/2023,Boken Entrenamiento,1165.2,5
2284,Hace 2 dias,Kunai Hierro,452.47,2
2285,07/06/2023,Nodachi Elite,623.39,1
2286,09-30-2023,  Kunai Hierro  ,518.3,10
2287,16/10/2023,Katana Acero,164.46,4
2288,2023-08-04,Shuriken,,3
2289,16/12/2023,Katana Acero,646.24,8
2290,Ayer,Shuriken,997.38,7
2291,06/01/2023,Katana Acero,,10
2292,29/12/2023,Tanto Madera,149.51,7
2293,2023-03-12,Katana Acero,700.57,4
2294,01-18-2023,Nodachi Elite,1046.16,8
2295,Ayer,Shuriken,467.51,9
2296,2023-11-29,Shuriken,1066.22,2
2297,03-13-2023,Katana Acero,1442.48,4
2298,2023-04-08,Boken Entrenamiento,660.71,8
2299,2023-04-18,Boken Entrenamiento,21.07,5
2300,2023-02-10,Boken Entrenamiento,642.27,7
2301,24/11/2023,Tanto Madera,1041.57,10
2302,2023-07-13,Tanto Madera,1033.13,4
2303,Hace 2 dias,Nodachi Elite,247.29,3
2304,Hace 2 dias,Kunai Hierro,178.87,8
2305,2023-07-29,Boken Entrenamiento,1247.03,10
2306,26/10/2023,Nodachi Elite,ERR,10
2306,26/10/2023,Nodachi Elite,ERR,10
2307,08-24-2023,Katana Acero,1190.29,10
2308,Ayer,Shuriken,813.68,7
2309,05-29-2023,Boken Entrenamiento,884.01,7
2310,Hace 2 dias,Tanto Madera,906.61,7
2311,2023-12-19,Tanto Madera,742.53,7
2312,04-22-2023,Tanto Madera,405.36,2
2313,11/02/2023,Boken Entrenamiento,424.55,3
2314,11-06-2023,Nodachi Elite,,2
2315,28/07/2023,Katana Acero,618.31,4
2316,Hace 2 dias,  Kunai Hierro  ,1264.48,3
2317,03-19-2023,Kunai Hierro,1422.44,2
2318,Hace 2 dias,Boken Entrenamiento,657.52,3
2319,10-22-2023,Tanto Madera,58.07,5
2319,10-22-2023,Tanto Madera,58.07,5
2320,09-22-2023,Shuriken,372.69,4
2321,Hace 2 dias,Shuriken,482.57,3
2322,01-14-2023,Tanto Madera,1117.55,2
2323,Hace 2 dias,boken entrenamiento,661.76,3
2324,Hace 2 dias,Kunai Hierro,208.53,8
2325,2023-08-02,Katana Acero,271.71,5
2325,2023-08-02,Katana Acero,271.71,5
2326,01-11-2023,Shuriken,27.87,1
2327,08/03/2023,Boken Entrenamiento,542.45,5
2328,24/08/2023,Boken Entrenamiento,,1
2329,Ayer,Boken Entrenamiento,726.76,10
2330,Hace 2 dias,Shuriken,627.87,8
2331,01-29-2023,Tanto Madera,359.56,8
2332,2023-02-28,Katana Acero,823.76,4
2333,05-14-2023,Tanto Madera,578.77,5
2334,05-05-2023,Nodachi Elite,447.83,1
2335,2023-12-29,Kunai Hierro,617.22,6
2336,2023-12-05,Katana Acero,427.44,10
2337,2023-06-10,Kunai Hierro,,2
2338,20/03/2023,  Kunai Hierro  ,935.48,4
2339,2023-02-11,nodachi elite,1480.83,5
2340,Hace 2 dias,  Katana Acero  ,372.57,2
2341,Hace 2 dias,Kunai Hierro,851.69,8
2342,2023-09-26,Nodachi Elite,1141.05,3
2343,02-06-2023,Boken Entrenamiento,845.02,2
2344,10-14-2023,Shuriken,1307.71,10
2345,23/10/2023,Tanto Madera,,5
2346,09-07-2023,Tanto Madera,1436.1,5
2347,28/09/2023,Boken Entrenamiento,118.25,5
2348,19/12/2023,Kunai Hierro,688.05,10
2349,31/07/2023,Kunai Hierro,646.23,1
2350,2023-08-29,Nodachi Elite,50.84,3
2351,05-28-2023,Tanto Madera,1326.6,10
2352,18/01/2023,Shuriken,ERR,10
2353,04/12/2023,Kunai Hierro,591.27,8
2354,Hace 2 dias,Kunai Hierro,ERR,5
2355,03/09/2023,Kunai Hierro,1481.08,4
2356,2023-03-11,Katana Acero,748.51,9
2357,2023-10-04,Tanto Madera,1066.74,1
2358,06-22-2023,Tanto Madera,335.51,1
2359,03-20-2023,Katana Acero,541.98,10
2360,2023-12-04,Kunai Hierro,376.34,5
2361,26/02/2023,Boken Entrenamiento,1090.87,9
2362,Ayer,Katana Acero,1462.86,10
2363,2023-06-28,Tanto Madera,1220.95,2
2364,02/02/2023,Kunai Hierro,1330.66,10
2365,12-14-2023,Tanto Madera,1258.57,10
2366,Hace 2 dias,Kunai Hierro,1293.76,2
2367,Hace 2 dias,Nodachi Elite,455.92,8
2368,29/07/2023,Shuriken,353.69,6
2369,Ayer,Shuriken,1295.8,4
2370,04/02/2023,tanto madera,631.24,1
2371,01-06-2023,Shuriken,1016.58,7
2372,02/08/2023,Tanto Madera,1403.65,7
2373,21/03/2023,Nodachi Elite,654.26,1
2374,17/06/2023,Shuriken,1388.31,3
2375,Hace 2 dias,Nodachi Elite,531.9,3
2376,2023-11-06,Tanto Madera,526.56,5
2377,2023-09-17,Nodachi Elite,966.82,-1
2378,Hace 2 dias,Tanto Madera,,10
2379,2023-05-12,Tanto Madera,ERR,1
2380,24/07/2023,Tanto Madera,768.41,6
2381,16/09/2023,Boken Entrenamiento,239.85,5
2382,2023-04-01,Shuriken,1112.0,9
2383,01-14-2023,Tanto Madera,653.9,4
2384,01-21-2023,Tanto Madera,806.43,9
2385,2023-08-19,shuriken,980.91,5
2386,Ayer,Nodachi Elite,1237.77,2
2387,2023-11-27,  Kunai Hierro  ,1396.88,10
2388,2023-07-09,Tanto Madera,419.2,10
2389,Ayer,Nodachi Elite,271.76,9
2390,05-29-2023,Nodachi Elite,146.31,9
2391,23/09/2023,tanto madera,786.13,3
2392,10-08-2023,Katana Acero,386.65,9
2393,25/02/2023,Nodachi Elite,748.43,9
2394,Ayer,Katana Acero,141.88,5
2395,04-24-2023,Nodachi Elite,1235.69,6
2396,Hace 2 dias,Kunai Hierro,1014.78,1
2397,21/08/2023,Katana Acero,899.74,8
2397,21/08/2023,Katana Acero,899.74,8
2398,2023-01-13,  Boken Entrenamiento  ,729.43,7
2399,08-26-2023,Shuriken,286.76,7
2400,2023-01-18,Nodachi Elite,,1
2401,2023-05-16,Tanto Madera,1423.17,4
2402,02-27-2023,Katana Acero,886.39,5
2403,2023-10-11,Katana Acero,1211.53,6
2404,10-07-2023,Shuriken,,3
2405,12/07/2023,Kunai Hierro,1010.62,10
2406,18/02/2023,Kunai Hierro,1051.77,4
2407,12-28-2023,  Boken Entrenamiento  ,651.86,6
2408,03/04/2023,Boken Entrenamiento,ERR,1
2409,11/01/2023,Tanto Madera,298.24,3
2409,11/01/2023,Tanto Madera,298.24,3
2410,2023-07-09,Nodachi Elite,,7
2411,04-11-2023,Nodachi Elite,764.25,4
2412,Hace 2 dias,Katana Acero,1076.96,8
2413,Ayer,Shuriken,185.95,1
2414,09/08/2023,Boken Entrenamiento,281.4,5
2415,19/02/2023,Boken Entrenamiento,526.83,9
2416,2023-09-19,Nodachi Elite,95.24,1
2417,28/10/2023,kunai hierro,1193.14,10
2418,07-07-2023,Tanto Madera,82.95,3
2419,Hace 2 dias,Nodachi Elite,382.93,1
2420,Ayer,Kunai Hierro,108.73,10
2421,10-20-2023,Shuriken,1465.48,2
2422,04-21-2023,Shuriken,957.77,3
2423,2023-09-09,Boken Entrenamiento,1199.57,8
2424,Ayer,  Kunai Hierro  ,1120.26,2
2425,Ayer,Katana Acero,1225.58,2
2425,Ayer,Katana Acero,1225.58,2
2426,Ayer,Tanto Madera,103.28,2
2427,Ayer,Katana Acero,239.43,2
2428,Hace 2 dias,boken entrenamiento,322.69,3
2429,09-24-2023,Katana Acero,450.24,7
2430,04/11/2023,Kunai Hierro,,6
2431,10-28-2023,Katana Acero,1033.49,2
2432,Ayer,Kunai Hierro,147.85,7
2433,03-23-2023,Tanto Madera,18.12,4
2434,08-06-2023,kunai hierro,970.26,8
2435,01-16-2023,Kunai Hierro,690.94,9
2436,2023-06-18,Boken Entrenamiento,187.74,8
2437,Ayer,Tanto Madera,847.74,7
2438,2023-03-29,Boken Entrenamiento,1321.24,6
2439,09-18-2023,Boken Entrenamiento,958.4,10
2439,09-18-2023,Boken Entrenamiento,958.4,10
2440,Hace 2 dias,Boken Entrenamiento,263.75,4
2441,Hace 2 dias,kunai hierro,567.75,6
2442,2023-05-02,Nodachi Elite,470.98,9
2443,18/10/2023,Katana Acero,ERR,4
2444,31/12/2023,Nodachi Elite,,3
2445,Ayer,Katana Acero,880.65,6
2446,08-09-2023,Tanto Madera,297.0,10
2446,08-09-2023,Tanto Madera,297.0,10
2447,21/11/2023,nodachi elite,1167.47,2
2448,28/03/2023,Kunai Hierro,815.27,9
2449,01-01-2023,Kunai Hierro,ERR,6
2450,20/02/2023,Tanto Madera,658.49,4
2451,09-18-2023,Kunai Hierro,1081.6,5
2452,2023-03-02,Kunai Hierro,91.6,9
2453,2023-06-21,Shuriken,1286.56,6
2454,24/08/2023,Shuriken,87.11,3
2455,Ayer,Nodachi Elite,97.4,10
2456,2023-04-29,Shuriken,537.74,2
2457,05/12/2023,Kunai Hierro,218.4,2
2458,05-15-2023,Tanto Madera,ERR,2
2459,27/08/2023,Boken Entrenamiento,1223.13,3
2460,2023-03-25,Nodachi Elite,,10
2461,08/07/2023,Kunai Hierro,35.68,4
2462,Ayer,katana acero,1112.36,9
2463,Ayer,Nodachi Elite,1064.21,10
2464,29/11/2023,Boken Entrenamiento,1213.29,3
2465,11-04-2023,Tanto Madera,373.85,4
2466,2023-01-25,Katana Acero,1078.26,6
2467,2023-04-22,Tanto Madera,104.61,4
2468,10-06-2023,Nodachi Elite,1040.43,3
2469,01-22-2023,  Boken Entrenamiento  ,ERR,6
2470,2023-09-06,Boken Entrenamiento,408.76,8
2471,03-15-2023,Kunai Hierro,1135.18,3
2472,Ayer,Boken Entrenamiento,1161.74,10
2473,10-10-2023,Nodachi Elite,1308.3,5
2474,26/10/2023,Kunai Hierro,1499.32,2
2475,05-22-2023,Katana Acero,106.69,10
2476,10-04-2023,Boken Entrenamiento,107.73,2
2477,15/04/2023,nodachi elite,945.77,8
2478,2023-10-19,Shuriken,304.69,7
2479,2023-09-20,  Tanto Madera  ,1068.49,8
2480,08-23-2023,Shuriken,682.01,6
2481,24/07/2023,Boken Entrenamiento,1428.94,6
2482,16/06/2023,Katana Acero,502.66,5
2483,03-07-2023,Tanto Madera,1400.8,3
2484,Ayer,Katana Acero,810.37,1
2485,06-20-2023,Kunai Hierro,388.01,3
